iterate,quad-digits,approx
2,224,-102234772675507012093857567692629224957096773079482587670940017040439407579939272078890070413867933683791783508323179215479794666460936
2,223,-24763313682436026853519214660924986797478490373050490223034123671552589207303417018371969604129510889055571109059316543862353869528990
2,222,-4677851137549698849602089521767547066798586588867867208448696009813310850440545003051306576484447490794567398430690601961778708998355
2,221,-1088991440745885390341835099118094449716366917802603565829905075432103157470496123279245985524466680913494337013102769482024123015389
2,220,-296888579907918904707090637690335693588930831668565148062298046930276743479661358052571051056870964048420605653582753163701001873472
2,219,-69095330112951809037262555503458895178620497402044633400323491203086707256369058256960838907524987782255866292245555616415490123780
2,218,-21621420217542219472136493379163187963490193336683273123084516351557739833207078909077499411160345444028554120817301716309720060782
2,217,-6886384219541027422603151329803524140605943807397789945410311454180620118380872259190417129762637351483051272293237022607703438600
2,216,-1724268482263503008683229319468827370501713163003829850454877769035070383321709168631775020720841799113252166560811197377811237163
2,215,-598827242598959907491465307782809786065371212373671398728828900357920808254068774367289508571186030184290160642452859027302001871
2,214,-134796688651848165248383347399843999113871397683261227632115428396334868445305999258421291588600524379118049151089484993332156678
2,213,-22308755606205980307214896058144424287951771806932783262046011080839340184388713514673213806333324190538137709121911494306345625
2,212,-6373280417801378267866260583662275653321054547939364763768143014500375016656655132182378446940726198079258290802115726876149729
2,211,-1119915724244359383078218817628292267905279775784846348079194984081075041896415263980227022116963459305579371890719098074914425
2,210,-244680619948082479102250905030573594943449111143200933805452908689297459108818379519962199031721658576334458891630086313382091
2,209,-100318670131235578390963470287702275681977498075581893452121710028125055561987702562165532135364208712038569809535699711374614
2,208,-19715948720716753857072600775744149224518086325966585836798242475713166826747714042449277780600634235191727131736385733575175
2,207,-5453219058699036406226401447222499174132896379079533838625565909483054220566592977603839992316590222675934040297558905665153
2,206,-1549575295317116406932242680939423929782183977134801405824383518422537294081919754224449792107291234228566053382430445044639
2,205,-264086335365233155299093580303281633430601253341944844542737083273955573151790031555489863213948036101266105823311553897549
2,204,-86322963898058232497868047257726846659894006157964670138790057966492670907300964062260558151430859949803615046424624658278
2,203,-10521276420521096730817562410066080840569182833987370469216752943501435761018269408270229026166376694102354158820643799898
2,202,819455704722106247930579260620145145425689603441458934278982235805431070710812268456305653195035804756576990667645921613
2,201,190224777207271701147175131552066444235045609660696741668044577206713393985852354438790392972605949905342167751511172493
2,200,82164920086961184389448358195934059535143370226079531563738855422304383272242383233520901253129146389637881377995763500
2,199,30622517298461600256661166000721824887977367430138642871216634626558477091788751848793822124739584628228609735165741881
2,198,2596891294414716213900585048181268075599608388250097610519746454263136268285348555302627344796448167851403518765790199
2,197,2152460452528185398769490029107054226900111006047858988095924745182001685331449677519644969033856409608341270567832608
2,196,437541650036188743871098066698142341008417675136645902814724464350517797864171397312642050620097776736005573329808997
2,195,17390276001050141888851186775837646211278048855848205724566540745038495177560112170964450853361425410451539401055769
2,194,-12461555483656572691018692641208779106467589031789877666231333800985410010991982250655975227649363835551111525899585
2,193,-1861572067008724853778265141631449000085699079539272773756500845655649969888842389684832611494120404981493033702287
2,192,-597787373236188785620346579758519293568444946654357034038240327554039333596481545388505160211152546659009422359801
2,191,40765223984428983461519119324809845059278928866025597525403821356481733188365178182257269452978000184671122224161
2,190,32930740744422775290682246126693993886132353764243101276310104156173144480907311718139402175340630084240776787322
2,189,17307933654667792180301804213716813115928251444807115108675034463664495501724105196487425780159832725597748190467
2,188,7370303197323696041461778478271046596045129075989240759426702845741310339785237885442431719388411218184559905958
2,187,2747413257904927286991289932819366403601382876146449245175379687674978551435877064381436399216993368703947121137
2,186,434425754976131756091515142383967672970943800107132446200543675881484861777459846916550767777415325660893668890
2,185,36942290961311343723122976140266558593278615854755440604608289326833897334241985156226799284338707911468124745
2,184,4241463287882522802991552842423997334779828133639749322372468513733024394859772804968592099617863745702787251
2,183,5746815919029504286262780602680809727721970497723823192943800442345227240604388636060262559055669884938604114
2,182,300754012946074776215623527776140012568486056678242223425614822107142198743769291457486532222521319589171133
2,181,65231876674129157166671670048829760438692216852088705476860506672714113896714334333821864331464272478957957
2,180,29523352628838185693960019744679516982145716442022251520320199710076728855266503138319981714302956180681429
2,179,6978266904905536325205466659378651617774049186361927679025137041848449480931560794705974473436358446582984
2,178,-3447998566672831957187308853192665617402771247336200822175271221239728902582149761078329624320772497894682
2,177,-1207192982513131479197920948555846701387411763278986130529927076102211741280542162593876489763408336592736
2,176,-101778582111656331319330987318043156392467822613891536423117143454119081505208862254281806450994436902968
2,175,-64758119836099826736638799426149141552719595017955954104969619580872606128193153552374400536057109543617
2,174,-13748667872103431792730231664037416008106260405304165983614660913390297649978771094171154669039286156153
2,173,-5663829814941663948676114794868458620117448366115296691969385823741029979165641253941936994255573187685
2,172,-2106569253020081246597112421452204852995071510085474822157119289731152865498274430174556820844464609127
2,171,-848014872160665800142540204810208976446970756970604322742538871702604406295331696173236867721320191350
2,170,-313714805080163027021285384515274997236670434249162037015501503639915819633427275491526462296622701639
2,169,-99733014909549029413194130920315072430036082148777879764213158101496315204909042609991233148420290759
2,168,-31759330190536550874193240654136365646456706558286975263023388054573376293081544908175847601687959556
2,167,-10923480924516680927264666224149119133207617162291161059231160460185282432863431760410871655018021967
2,166,-2963859848641329078611504577264022124676114896678235127460848769575966354577639768228468121141261094
2,165,-816885105186547420201257160027685532220126899633031550466480591631269770661809763909950934671178793
2,164,-200098299644668790708051826131891675438785748640983427452926092635873167849292836972296415929816402
2,163,-51159268458081992633473376554257602375702765718918292800450102526485746578664492126830015826900050
2,162,-16293045506506949750884195762882593530221329246512989581124701601136222490100714463781921001485403
2,161,-4348705200093970215797345547388068846882834489969219614489165453208855480770004217877804432027596
2,160,-1099855575720168230586091157663985955851907668215464046278375504103859774046671684585314461193917
2,159,-253239977307243912771793285884034618761506664185143348766930211250195289540372347919562340820639
2,158,-66773148506166210296584648862475232075584914498173509504974655955663782182985543447046370029779
2,157,-16197213536760610853675518015142016136509978238182303038665955418169925261606665712115577047176
2,156,-3807776677517023867567524753809048534472894367629671365531111633092262406073104257691072691602
2,155,-987368482628278074574483805774111643920273174235026630751674415215832532123174590683965820799
2,154,-245300642339179440127051886790540908726427408107297004970211960108727799655294728517584393514
2,153,-64863005229696795153333144859302926703461751731582985969004138790273847622120519533962679994
2,152,-16489998924904828566433886181803790846739366178958669992849321963342798831182893752441461436
2,151,-4271568712085685902317256197076452056161244893279897230672253826323245845522369264967678201
2,150,-962556339472772344192016441252395329271487861155720085005236594898457629675443272628064337
2,149,-232973479865528178053483090412144546026345964220661066034269107756905805688796933634085785
2,148,-59612226780628373599102725135364187665179226655872219069776703026819260203059740553037878
2,147,-15017787820378610735169977786405168209477590400071327505571532824696472856807194287623700
2,146,-3595560227981100242225071534421834841916380377621533077424196097759597114079172308643044
2,145,-1067478112015208812668388861153483289605661319575675326775874363062355101318990782245908
2,144,-274925212953255029127474283849462975954456754164755039898371825778994983755807485867172
2,143,-70438703925548245214919345902405102509017688423002200178353130895967282685391092390115
2,142,-15944299612435002659491529549508083282294725120543792221071522721616048519064444200124
2,141,-4217148734978697471254170093497858552644363006601857208830625672380298571705709340256
2,140,-1152404127813993776938377796205237508745263693930119057192081319810245177877479183911
2,139,-274492915532421519538081852955803409046094192422445275317375178045315519279788096328
2,138,-73948815597667375512156202506295509533922393965847238237684896643605140107749642784
2,137,-19039584449873364333338731692862839153003028624239404729039797506126708816367325049
2,136,-4447060869984685107187933753990374642695728685252531751478341833951783881186917241
2,135,-1181369739514295038430370779504960213704060273393101527249108576763644490477154275
2,134,-299951866960783699927629017705053811965893712222862475288958822516996084385335422
2,133,-79706169026121035062270716198311289397422489652668312823176623729231128274175141
2,132,-19423197695267409756900888003307537675077822982547993230508440475542515984544182
2,131,-4572401857221943191325778925146995275786372416957892908337100661554224109559206
2,130,-1145598136263907683205664259432039337094955944812438769677145081613394375567792
2,129,-281061087677483968575556237345122728963226040619333103189715850251297986888266
2,128,-72385839657813356213273772512909033838971875906946763630525753660504567296855
2,127,-17269309779958061384289530471658924798449505850438376982983031019626615593464
2,126,-3976003183077655070494657954696128952338480175064087299221192622396478473178
2,125,-1021526652438870937453013898183009309459722352951725195446171042520289712971
2,124,-242567066347823277200240635368785971855572266958006535855838407406810980033
2,123,-56066332455449597819604990568158404095668648348270294727558284230993210383
2,122,-13754576779442213774364608871536284902639085748871060683232777565777709038
2,121,-3390090734816759747221621829618915448640553729200366645811156183674116939
2,120,-815567820192100683647223180189944342684929380084897930314925233348356115
2,119,-220242806915755127198092823580275566148266336617751581161362578205549572
2,118,-54809037951290630475646500265284007523082520012581366954865040513954300
2,117,-13962906451152220575626902744044951422717771032729114643942043299024590
2,116,-3345713209211386122510443283702389734061156663759363246985096587624977
2,115,-807232588139514011112021342151192525262274666806589093444691695074262
2,114,-208264779773060503350287649336461263318467070117490819961605169027608
2,113,-45231003141705992337646602566065698305364614235872584526371772067138
2,112,-10982342590095616027693318463223581844868162559779865575490758915174
2,111,-2831522539446202209520600676338517520349653756297710721365044550656
2,110,-719318493953975473317499137997351583352853128424704680537148848935
2,109,-197005095593131548108463207771898111163705314393893241663170337403
2,108,-50550581367743969514320692159929373606477766237457154947437250597
2,107,-13109700587029047650686356016659349831676656725519036601593749146
2,106,-3382857222280804229425928392298125636812158480137359208212840835
2,105,-831679585598659752408136732185839914101146142046482549318336672
2,104,-199165841463984547145146246272746542899634853292930754389257214
2,103,-52585770200168163221557273584129898283109645026409858393042515
2,102,-14240962473518013906820414144107217513659485262145677050233192
2,101,-3448674453588023472143878528337408165259194004407952999462628
2,100,-904305515199145947899327176663436919757842168224030452757195
2,99,-213593536589925808574822918817420667538034579270483662833334
2,98,-52147215270520729325791928992618885196526130766188678714505
2,97,-13888021747066244779229000686845649219393512285120721515952
2,96,-3468056160655490171715197231519409328176654704677194695576
2,95,-885370251005616715668643501382925813232743749445793091211
2,94,-230876737708677285505875257086362849852083848264498266990
2,93,-59446880723087189996182929037701757880121796698352187438
2,92,-14690058552986518688405221127129115145277550188330496774
2,91,-3877824326554574244731835527912834178196940520464903335
2,90,-1049662245505511368826918014309243106989304254306383012
2,89,-268247180084177886679429764401810793929562385449601405
2,88,-66041090133731802359770288980967878954409106331808682
2,87,-17518285210786956283719233360536955105025303354836360
2,86,-4354630363687690566880485606804392030989717722011208
2,85,-1080609340226146622637046109444075378751059248421133
2,84,-267166912593679129082655572344655175337378253733563
2,83,-65968175315039320017770916763943151459071403978199
2,82,-18252443673001525367391705783097211868531540935986
2,81,-4856510724344266176781058987145452750785901607776
2,80,-1150766890963345525302580855236148011378907755591
2,79,-283089222555401111630111880975412622005022351065
2,78,-66395976788654783530216399351596372752201393214
2,77,-16477311082462031716173852578331256677241435931
2,76,-4038724516407009488326059544716433930650119391
2,75,-1067481084468262860444199399891842227400550135
2,74,-254922283263687025859458890303282830382170451
2,73,-61897342885170023174762413431132303990021478
2,72,-15571360377308396289125649711686077044898789
2,71,-4100141772865416266671184979129855698190360
2,70,-945376083342016637283190177582116312933977
2,69,-261442704441167538805900831069955627519778
2,68,-69797082167095455539799073137097715953926
2,67,-18314259808329818370354413174775384338165
2,66,-4620032969722273739608527431657207219854
2,65,-1180671333737277840727499093332460758603
2,64,-293827625518226232527950916052038516912
2,63,-74362199710771939897252058209448065851
2,62,-18785691931263471572855685432817425892
2,61,-4654347066015344290518660590994810049
2,60,-1152742974401410958617543782577987769
2,59,-304522680908060395775801134994411879
2,58,-75335838088330675175741042750934175
2,57,-18203203281378695420747899525038850
2,56,-4432909479779209893474042112549702
2,55,-1052170179290659800773712304267198
2,54,-261182223084118478459966830764514
2,53,-65422292696232129946564766991630
2,52,-16030977239133251411816049744355
2,51,-4561926223658279026005173209783
2,50,-1232167864492388704631648549999
2,49,-317686223784089281843416468620
2,48,-79238721800274650167485330624
2,47,-19397822740188821101457498803
2,46,-5005172600296055768938044373
2,45,-1258828124605522808307300820
2,44,-319339606474446886746585147
2,43,-77605015998312498091342553
2,42,-19987573584422864386501443
2,41,-5142152988606795052784438
2,40,-1306742563304651813700629
2,39,-329812546570635139272579
2,38,-82225613262070621600352
2,37,-21211899565452769389035
2,36,-5507456061134384979866
2,35,-1342345838663291547148
2,34,-342531073113979328756
2,33,-86147802345970756017
2,32,-21705168188678181836
2,31,-5388763010653027080
2,30,-1281351506334674168
2,29,-320505800360850351
2,28,-80085830463109371
2,27,-19434634465551922
2,26,-4834145912397430
2,25,-1213625341701536
2,24,-291996953311937
2,23,-69748411554634
2,22,-16959272859617
3,1022,0
3,1021,3676650296819510028284549778799939533836836027301437201595224107371808863325099404031381334519782255394119900297001634884490575296567721780594664250141249739398391111291351726160437616201048738061026354379867596770444062982528262374952984102133673418112689399572976120793552599040528802960287479195910839935323732363653230211451314057103343695213123636326038179123305079861126416205756409593938024609777840385983671829536597986388818551036262718433000803390472688128764534063350407008517929227097241002512631240520692990550408529719955966863510168428403852315467825584341320352907498140663247952028750468234112373
3,1020,-395401703949020612177436769646335245394387094535872182980502348076676710479368214504804749234404746637503376808595246091526202445001575789970434809509045135127309117852760255925254816604323838198243442986699215727341004372954124594551677531256844922743056944245782458577810290401061896206930562931658351279898915561972380341155596106476934366206635072897300706987105247406746997838046928400369990210984369735379696605461518046812576505532967017513706654839971129106486203971971172071878885980240566594096108054561221416465719824788243569905538875990526909045802017085686905945248263099574231282806041972897714944
3,1019,-283773268006438175051930998625139473108011342726064185258602850874654673844329382889327463855804618195669305448180364403770438238851585722950337477127350409127319765223996849992033862568865527228756128081346849589769260912283908746836279192908911868581198142302872119185827403553085214808860960615019276695229201447019098867263781868105071525468882571227980744159480286513059899502940801749565321993039248402098528280547367432361983216054770238114499696869872409936222878430776258756202971183009078190513133005192276140663511476823749441555467405750751082078742043464421033611618117415211555991228993871979694888
3,1018,73531756905958242281884784790347738028912160375784675765155887167296264548311264225742387339079767360495893083474543949240298777321913701930552853272633375838000592042564075717394980313970671168190398613482640649868418494091614451141156890497574394324115029988040692222894547398698233510971781138246095290324694745282317573569434750574366678090774394817762285979624004976971899287450177843714883708357518749656965731378244485652959671367107922145937026541403037897577254952257736492741002880045951830666024785074790773161873650281218915290824055751243933794985973497337954216926260472396908501474193644040338030
3,1017,-14565060358763014139974356591933978247876421110894413573484573601617113634353117309318763126387296515810379299624374467514012328198246233485517349614353724327011238798849282487878998896727810870876919415800139585177047243784918019179354879653980845160235749003712695576559956251795439043361390998199318923007873160712729516365808040189482503526433045690675753766540826375401708225318838176190420706747555994688995211564817803343352424750654247942867303287398443185617079588580559973181401909546500386623073892189325390361702729373881965226595552284399178824664748781887903284152235257196357832667564257713892333
3,1016,5602140944706123545116049367910766347683836351714364888558769397965082111335380037463343766729220091459844490363474440292352502347314913747409488176594985271616797896449613658874845384065179802322795900593355839958520235591044441824959783806420703055443037225783324099230455408595483961143500428399581791920280239299793056701469492024550161751437855336163207482113348302425421370341013275205559187615928465659100191100013490858187944390651959603432452886812257489501114514996129386369094504771746883141687477403572039977228691227985954559540094233063738996970416282298451116250985380006500585048903235832053713
3,1015,-6516877443987385212055318741620590446887550940210578683371111767047224789414598944550329561697009741577762688023412278685883283997765358141649317951957168332289596266456460374894054614840930774422162947516530663449360753096801504414878327137876678870025101251851820373893459617732505998461009668095932821843747928122218062412662830005835100656016566977257618008022236281029910381593553207113654984108433087569421802435524954938740636671732816982135305031984376547241531244840012710418170898570977457308828505169086238460024436035604657112845113839133360564520213469604783651232434592547310326136202506370034280
3,1014,-3625568880367609048898487849877268347419825482640923189617985217680663957742931231494310866510599313644245349662566880680001631655942980166269023171118980581554112387734824845002345093731000406745789665727320496334853998885987284145154013033956448957735688186185274187263110947489748419848931277158603742552248800627554074897397088259012455869079102922164372975858077288817752127148376673629209386504736417189993195195405616753702427849801738093306999893298224243607767326373507233613422958066099328576346258685535004189067498577836009962683017368969004451037544163952461385097753430666424996993536733416382087
3,1013,-963779799175287479425538322101642537631419765095264010217259778061647462359929898328629892775830694763395284289044457801066163050669307967160551000752307810497679364663821572430150105055022804445059710613243948702774859362461159462945709223727964610530647282558163538394778974300844320201513154211619044649487569856227127234322593105320763548256205143032926661778576447862254632512569496166020973422281454354409877377100154041892238909080794174059320284203510400340600168838787087220610468416161033058889266372995820353704888103121815641941346663565446476617251653670432085678712358937800305322410219590311841
3,1012,-287784031110717766651327469672108649113554122945777801373850800807503189447763001510977265383455544620490321891210429695241065424529391934682611620166039298255355225617540651572327584089957014094084520970249766155071629266710664084464848580874605994903968742848324829785884359670502270705848135469440856841390619162489108855212033278080262759096988107787040366201456253680035027879232394640471583170736300341491406706810268545304592846043201357036703871935572152645346613077063204229084490636777667271706109027817094113842783398561092662826093078443391420116333646840685597410282619285947910243250755157568580
3,1011,-106194394317106951623805789908631683625277322320523989515624865635394640188731321353422370262094562469237160779491576841183100434500282876166449486108923831064758212423373092729776981302541648377406258234571788635976942505753634327810598336831286878454060753086505546825397935711416158443461869761461140350570551050527881065683335873820852249277934617180022240370179614761355183436965268170638578733028446705543904003195244382610511503806627146672910890038288943859993485861949782940459883954752812788582496536938562785603800954775182897122740785300681642592415812919998091158643204612716473777223358574626849
3,1010,-25657050332505867059290105367311517205460732368072798185696749785254896812037212404917418569421825477229396886975013027524140806516774980787483899888088131506950378662388023839061346191089245225027610433209135943221710216614667222890582827703425682126301762591859836027243563731662025910995280453817793585939275600241704046853517555488713530827815826072497459843650942206254179602798207520742998524145820784793616658253280624472733250246695494198494109286759633451497177313885412406591956491677061261199446979391167118150772149796347429588519200007392280363880954994132083247772804522710331219321501480564874
3,1009,-5681665346089397984864859180293104305965544057081467648578670800096428821777235558471555336286234915153174445135652891335156075292862547201014458210701637058359573754436199362826481329971983739136730937777660314601492646667805059111948861215024333965043308045586581930965959741637486121060703803330731418760581872357664663004106404164036210403977410870542295085500911495888431340308253584662312675898437460709497449639697081408585359305411670592253190500120934430041550392161098526776790918757193610211252222901556008688219766965116168937725708782725788225715228637577394990364299651971629455221761473207848
3,1008,-1302010517262045065022945732090866876233546539079546387679345480996627102289492214835291626126873451829917181193830202234850260135918985067287583809084449302707445163165003396288195115842351320558597427666809009833370870164097730423226968032896353070599318580934738858691473617565177255880899675553833875288954426166236543495636274730843255450690974629818967126077180942871161944978319140537891407291564676377499722051444848814842328654728907514064479569622887103938340608173631330045505696612685323926205371858157525400161145981511807459832844166846352801503569590907302596960929451790363744228146430615645
3,1007,-204596736407246367179840522979942672030570759199252997574480725529156723670821018230884025912061080806151578592803227549888530161370798912678528403792426339946739960989101161189580710717879059807029101366107738236941191032552105278076249986057731753830241680374346960228803991460893335477620793545621361888339158784270916277869494358249072459369991909990508315254485947691787146513453925627991918501499206201671776285087983967273593886380731097166988026961235562149076999475413302823917056663180317202467877047359141069025287627890697354943887462954758861525546599855976219382799449181778096358115737407437
3,1006,-57716991914009247638141323264833728477244068072408858475561725606313533204528172278691034933697122594654975353023330951100140904383883109227366448495845186627595432874412319516848798159220122764273634717021609273633985549728063152196869340805065359453820095201593979118492512816741877761787655587283831226368456175341747700595470089926191424722109915803030991961552969535240678128172264582992290976543573077539540838188558651821877297557282677990915902737517821417428571105320491112899608149000985730795672942998154900434856890415801925736580174753935644310733287063780926161255405146238527299028167594402
3,1005,-15798140186738303051208854410740756668630614924048244625745854416154016765730245910624949853445947266943171110904551864560490278929138885410068080553028260814759656985538853739647173583628940851352259542151197632889174367589032253240003831019699534210138148879574149000644332395649115975951649166626289413983886545601022755784363672890063957083158298070718826122499037383234268860469345454115616651991129480254774550207101001657788403947462808254768776980681334858472964506207703565099784904632972347611071050783140833128762390298612060517027848959406759632280241629268185266575573818663372068383838624315
3,1004,-3935275288915390736530571940361839868081421666164347262303371589227204393511765571744217315484365076296699164170033714180131561790564573806100392584554790658878623727225757462469154827611286202508085888295591625704064356682519105453386801251342864852773923597035956439045252875661511592634818325601222056204385663138580276663504148972979709541416680314359536953003765372164619601687107594520052873157425593901210714506146057232520084004569437880677087534612774872098387689922009736908051532958340980989804678713458938881533136180250387157452949562733517865685876046339482315180843807167977454770247605109
3,1003,-848655226619441732514969005009837521103390044668625566618280239981901180533164402246595817808051829519959893893453331283329139948065695089617087330882659132756385698735442643158352318024129169986366299606228560787485364493082929283829295987898794149749583175640082001461909394057031567530789782490455924782449559257052769311643683082847908892555735550628952459706743267921167231606669225617686540300003490041891526180155822288795269764683474915377280285928265433870986176763122978461703937918071898080708595393980229473114365174993989476294303316595284564639007462648228464793326347468782126079058910814
3,1002,-213941984958759585201316195766171759432626136601790950267567599800389201771856988099145167739168410064985214722193855212789209652857789153454088711895574542096035432788527578209561335509055072150956120509889014359813660034636994169708996951181671599052714145468258448995896761438130317573174468511814598297567711708843692885062970652273304974439046433380286134554033146325753591556701630115133869608986609896635913596577619261220152926058780650434626885019907796237239025644114584018340345682046066000156351011522666113490357673778177236515267052730911446764787190927013571472426025874594818275754704850
3,1001,-64165285447295873133487522814275618879014898568027836467428483114928091398454619176005280974776074213611751880569209694949291486997440735930732638418141361476443116112775116078045112870832775204469090048574685187166351027661004423226667642322538956450690390091654456659215566437099288653481085947194731739431567835582148874220647022439774622652567300956545832924280602601304977435634137414561801338240998298111618672858318866061973647427162287257028060127999264877516978968852682533367872389418663975094855000203855304923714498694727889381059453391150359825642740345994867826064674374384783619966641627
3,1000,-14863563017796336941873758393093311044212213217067691574849968965965453877887283885358994158836382500838715850665392439033793162407795859872668423235170178827182182209855463886485683163497662598998074692175129199723061024352372754386419412227704863817877262319458491566136781511494493242810316276760139138109614137572715292644815436643366197288756318469781437505226132522938479972287342711233684265353579286494944729374978989467888603240642468489115933570328216129912172760301816299497150327609656363844287935607286398930301298992268714367704484354045951576214581893740313726969008342333387463976755493
3,999,-3936014341848218423810242176443351250583793462558011474691015084688702020491988247407910881652129731314520955719805901499132630971276695742209131101841528298559909692361751892225586508173914768671512449256805542899556283884773802976263605582981873731071399504280015752015704204393781541123510121066142473547194357406654440342860667289955291900313144767258779149988232291193317029932979196134438267677369801505508136151445566493842504087134795885932945202015770317001106283094273002024638848442247146848499873365377896289327337233887821668608607390101901967533876087498176405894775250343488847942381825
3,998,-1260725252631799060730959421556535091531575905795596340609969602968336062190258115025018269816937125977473072631812022661583057915099520220699417047525609625662097503157143505171814193424154251293523890730654072902181727143974250170141070340947326487227512642995779709340077387838784900051003979941823989932847556982613476549468826551592482549964357932885572780094420094414785157951024043418528599980967678559908359830222697336387640229720228311452514240264169733637215633967522943788719191706249693774825723113907886341896424712542751587660721198944148813679761633512649032922380732555107211762779138
3,997,-385462759482465922516592426957736077081321236425420082781472207007758534950491088722074295210038128458416101482752403058242449156873113770926360613427843322491295980919592786513292312505918046386847779736671125966713883665635398117638673903950110999878744902552341792569858014066211059008092153809651107350748551729118300146809461349819646631684798169865291889975482881886225880473635696194802966975350095618765773973454046679627179738012969321977075570702501195367713575492639502617884234662893885720111633675897657724055745287112723019391322411823045983257582505246175747987486049509387575427326681
3,996,-84638472157991833412770726313974473919533864205274955521852447156960962447593121968192868801474100537284961886527389587431998529629420893974929521780616995410580120466798460433133761394417653281337502031493269420825199974962220643527521400479549749873335545586561411851185370067164149568584914744415779753071665439627287470489009714467699165715524060030560498291561627478860231470234785088286020315412914003123465018226526997777203687848333552614645392087214788112957470717529940301728529250823054375391069348605694846694386424666841990975620651904227955422424100838741897551976315062186377140961757
3,995,-23303930505012183001652969418321347735592955687305561909079343666626947491891081220374670608218282331108088071879347635802731327223782210124051256881723845490569431937961597282260544110829741852292064719490709113614947307421570923594095894789986437324757980767975262052131874982285042343368301152175695904348442767453251209198582683377732472691968727978235459252455704273994702714909388751081899035060844050077133615193858953282817711041135682522454916610119675147930971171581271941718034749120323239471644531117549350365167082888350540467508247883958135761292806598506323516880170554371537644990255
3,994,-7436365200624047627966138997192476261611753041397963539718764486329683926510655107987976520809621948256210182522928112170472465772132203380178319727964363192833964050838945725567188111150156047432898520507374430662751669609637062637140381117770310642920355948802634241282652215468551816273853305939865840666857598614492037265801808175058264508298165229802724291873522416014022368468088486843548230308929550388647129230746856998708645506933989286348047503993170944951863282449205935957841742257363183420064248003516904781210188825883002922820487728641794005855246871682626657536874228522788653275611
3,993,-1935050936140829425872633558202513072408052742924172616680965390999018905074311706179329974752320966797904321574765140262178987564444722266425144812003052566916540119529760257715700965276184278463686599433879795740208684380500269223616914106010438038882043623364501090115338894420681190909823358375581481664020985690356406892798444113114952858515634151656491347358960963177939966254548040685514832633123975220602332899314537047314262645661821658109499828772650208665316352412103190933768755360147104465665875342375211493737128717437421580403796824769587009110265911199739932945572557296357463558103
3,992,-373440958166275337275177518430678442118009391552914655417820443126125253103215354282809073770210549620283077974183516925329672797301758105582428854566640613327792261629755170850090888680442419375944956801525391254474372695489194006761204769859680749331244094047191844783895746918753525882028586060739495271310169944340241478885284344998325001519124756051161152427477630720270912387023976363248049205796683046448938981614722434699671016064398460806053904807248961156335916231362112731179540929552839336255343316852481668369130707866908821850692089611688522805439654028810991396152829861410468110080
3,991,-103769849945613862959993494854854445366342774456724348128204759335406913915342093169024793218172689248622563437794661242691272721260289695194965990768659260769195531753188597153255115843783738423185003748059988833325642309510889273409762761921796416502247012133503433288138538734742193240945541251539720977557856464490418667187705960940913132176518446655705516699441359848318725027673722109068785751084955549385237208622088732530235111284424684640153433414528617224660479041285343719088433334866220997519375051785500427848940070907371302743947074327621242040096244355898655468862576603403701009132
3,990,-25806961202097303117612178380004228211060752163421283062740498936495290207841662817192999149925112055173892611563618862756382497911418057491766751907548555970703668912860146525126824844910145874012401933946114303698891095668150273296276185689789817145894262704903767492008927151576344702345297020914855935802105620254903616872936491394890844779375606056385448581516564291305649408369111852484822106796766584879298580353385276966258841768330401894397616270794934163077711298929881597246748173979754512353882809603169196903885199095114880869904629242323161234175904476134749760532248838624555035226
3,989,-7162417001609932186772730386425169254178619053001519583826388588607898723824366133925630951619043736309242825386950846295987487063700582188811078191320194180775159537839720061810679772439934924441141380344988561771045096652734084960530023769837672394097038484119759555632688094491072384333205312448340900993249899137355084967160628411906162005378288366740028507557384568836900474368173171558918655120296178804186908392811086715322367007504673371251262616381588556498983813986326314704795027460448943223278062367148448665961680380998476837900306097092560316391277037673888792229840142628130865683
3,988,-2039183678676035345681656272149251259361785624795936521839095325847783737552878943189091763627327743815366932908467765973537223200133458201740339493809161267867779043546309938889340629078497145134266794310919441319436469651181226220014354226173524517658301489569811258735570096199275958049861208762530058967647669156612715841506622808336255188261656479010153799151236120366718027692474346941727531174962109439458418380148546082452130563337815598525591595980031736878427541356149462828507258875070015429632154667125459292771505745735579069864000647178836737004208544100286059159174885777016254165
3,987,-496216270885524024811240401001835596917904245209559899576922815344439947849861161031265513822831894909905373275835485039789118250886983786282294536334420836690825879226687792320350267996121068489119004077104781435441755058795595123916389385376093019165800973371718672522554924139371387546549922035528076672484119358774044054857517897353970919737724870028074465734960321168326619749613586128774171834421565652404131432031376426352274864421398771040234893350406888766496567967586539003158363651307544642160430920871386427055320330397037037186426986649154141791538806141922234188286178217803139029
3,986,-132070093935810973055293016430752908468459838646958112320064588066082582606949482489246381328550004628605686824903952019306589149537975160309449173021822941190709623504802925552723022539462397482388255165742846029561640716740984370992358057017273646269961027357380453709025065430439151678125724557261194405090238110320286370538719235462852534459196706496164626516252923023330873386561903315351855276828410633543355740099766521993447798484756714610157078764176195506623667698081467552512040127658790771870915619509051906260258213627566509513986288742932592162105558628951047517215882446934224564
3,985,-28619154064323110770263278163119169595172758867389040270832841844981877401410036946110789161161171590469583574487885530278213202825209783384792191236832196055837372691482181311875500791132271967672760247307505133577494290056386380530395868914924805485957398297719982299879786739600002881283947182269379173546331568162315959855370358043381661096580679519808575168638054392346941483526497930161400321517401111992180132161347335927268546477011771605878140163761706602951164611697211571069946588108690509264505652744598799520825521973212014034381216792536032911545403060297476031893452649604787231
